product_name,brand,category,price,size,love_count,rating,reviews_count,category_1,category_2,category_3,size_oz,size_mL,size_g
Total Cover Cream Foundation,COVER FX,Makeup/Face/Foundation,42.0,0.35 oz/ 10 g,37393,4.0009,1107,Makeup,Face,Foundation,0.35,,10
Mattifying Primer With Anti-Acne Treatment,COVER FX,Makeup/Face/Face Primer,16.0,0.5 oz/ 15 mL,49970,3.5696,1192,Makeup,Face,Face Primer,0.5,15,
Pressed Mineral Foundation,COVER FX,Makeup/Face/Foundation,38.0,0.4 oz/ 12 g,40993,4.078,949,Makeup,Face,Foundation,0.4,,12
Custom Enhancer Drops,COVER FX,Makeup/Face/Highlighter,42.0,0.5 oz/ 15 mL,220749,4.4477,1615,Makeup,Face,Highlighter,0.5,15,
Natural Finish Foundation,COVER FX,Makeup/Face/Foundation,42.0,1 oz/ 30 mL,49978,3.6043,1534,Makeup,Face,Foundation,1,30,
Perfect Setting Powder,COVER FX,Makeup/Face/Setting Spray & Powder,14.0,0.14 oz/ 4 g,50489,4.4688,817,Makeup,Face,Setting Spray & Powder,0.14,,4
Blurring Primer,COVER FX,Makeup/Face/Face Primer,38.0,1 oz/ 30 mL,15205,3.9892,185,Makeup,Face,Face Primer,1,30,
Mattifying Setting Spray,COVER FX,Makeup/Face/Setting Spray & Powder,31.0,4 oz/ 120 mL,25543,4.0797,439,Makeup,Face,Setting Spray & Powder,4,120,
Dewy Finish Setting Spray,COVER FX,Makeup/Face/Setting Spray & Powder,15.0,4 oz/ 120 mL,16156,4.1141,149,Makeup,Face,Setting Spray & Powder,4,120,
High Performance Setting Spray,COVER FX,Makeup/Face/Setting Spray & Powder,15.0,4 oz/ 120 mL,16020,3.8049,246,Makeup,Face,Setting Spray & Powder,4,120,
Anti-Aging Collagen Elixir,Crushed Tonic,Skincare/Wellness/Beauty Supplements,105.0,"Assorted Crush - Original, Matcha, Turmeric",1553,4.6,40,Skincare,Wellness,Beauty Supplements,,,
Sampler Pack,Crushed Tonic,Skincare/Wellness/Beauty Supplements,15.0,na,1165,4.6,10,Skincare,Wellness,Beauty Supplements,,,
Gel Lab Pro Nail Polish,Deborah Lippmann,Makeup/Nail,20.0, - full coverage orange-red crème,41864,4.1127,142,Makeup,Nail,no info,,,
Cuticle Lab - Nail Treatment Set,Deborah Lippmann,Makeup/Nail,45.0,na,14652,4.4811,106,Makeup,Nail,no info,,,
Treasure Chest 9-Piece Set,Deborah Lippmann,Makeup/Nail,45.0,9 x 0.27 oz/ 8 mL,1480,4.0,2,Makeup,Nail,no info,,,
Gel Lab Pro - Nail Base Coat and Top Coat Set,Deborah Lippmann,Makeup/Nail,45.0,2 x 0.5 oz/ 14.7 mL,6184,3.1642,134,Makeup,Nail,no info,,,
Addicted to Speed - Quick-drying Nail Top Coat,Deborah Lippmann,Makeup/Nail,20.0,na,6673,4.184,125,Makeup,Nail,no info,,,
The Stripper - Nail Polish Remover,Deborah Lippmann,Makeup/Nail,19.0,4.0 oz/ 118 mL,3952,3.9344,61,Makeup,Nail,no info,4.0,118,
The Cure - Nail Cuticle Repair Cream Treatment,Deborah Lippmann,Makeup/Nail,24.0,na,7490,4.3636,66,Makeup,Nail,no info,,,
Natural Mystic 6-Piece Set,Deborah Lippmann,Makeup/Nail,36.0,na,898,4.0,3,Makeup,Nail,no info,,,
Hard Rock - Nail Strengthening Top and Base Coat,Deborah Lippmann,Makeup/Nail,20.0,0.50 oz/ 14.78 mL,5481,4.2208,77,Makeup,Nail,no info,0.50,4.78,
Never Never Land,Deborah Lippmann,Makeup/Nail,20.0,0.50 oz/ 15 mL,13570,4.3659,41,Makeup,Nail,no info,0.50,15,
Cuticle Oil - Nail Cuticle Treatment,Deborah Lippmann,Makeup/Nail,20.0,na,6565,4.1148,61,Makeup,Nail,no info,,,
Cuticle Remover - Exfoliating Cuticle Nail Treatment,Deborah Lippmann,Makeup/Nail,20.0,na,9597,4.7388,134,Makeup,Nail,no info,,,
2am Kiss,DEREK LAM 10 CROSBY,Fragrance/Women/Perfume,85.0,1.7 oz/ 50 mL,2586,3.7069,116,Fragrance,Women,Perfume,1.7,50,
Ellipsis,DEREK LAM 10 CROSBY,Fragrance/Women/Perfume,85.0,1.7 oz/ 50 mL,1217,4.4474,38,Fragrance,Women,Perfume,1.7,50,
Hi-Fi,DEREK LAM 10 CROSBY,Fragrance/Women/Perfume,85.0,1.7 oz/ 50 mL,928,4.5882,17,Fragrance,Women,Perfume,1.7,50,
2am Kiss Parfum Stick,DEREK LAM 10 CROSBY,Fragrance/Women/Perfume,38.0,0.12 oz/ 3.5 g,565,5.0,1,Fragrance,Women,Perfume,0.12,,3.5
Afloat,DEREK LAM 10 CROSBY,Fragrance/Women/Perfume,85.0,1.7 oz/ 50 mL,938,3.625,24,Fragrance,Women,Perfume,1.7,50,
Looking Glass,DEREK LAM 10 CROSBY,Fragrance/Women/Perfume,85.0,1.7 oz/ 50 mL,1262,4.25,28,Fragrance,Women,Perfume,1.7,50,
KP Duty® Body Scrub,DERMAdoctor,Bath & Body/Bath & Shower/Scrub & Exfoliants,50.0,16 oz/ 473 mL,26445,4.47,1115,Bath & Body,Bath & Shower,Scrub & Exfoliants,16,473,
Total Nonscents® Ultra-Gentle Brightening Antiperspirant,DERMAdoctor,Bath & Body/Body Care/Deodorant & Antiperspirant,30.0,3 oz,6149,4.0694,389,Bath & Body,Body Care,Deodorant & Antiperspirant,3,,
KP Duty® Lotion,DERMAdoctor,Bath & Body/Body Moisturizers/Body Lotions & Body Oils,10.0,4 oz/ 120 mL,13513,4.1195,971,Bath & Body,Body Moisturizers,Body Lotions & Body Oils,4,120,
Calm Cool & Corrected,DERMAdoctor,Skincare/Treatments/Face Serums,85.0,1.7 oz/ 50 mL,4519,3.9928,277,Skincare,Treatments,Face Serums,1.7,50,
Wrinkle Revenge Eye Balm,DERMAdoctor,Skincare/Eye Care/Eye Creams & Treatments,50.0,0.5 oz/ 15 mL,6423,4.066,379,Skincare,Eye Care,Eye Creams & Treatments,0.5,15,
Kakadu C ™ Serum,DERMAdoctor,Skincare/Treatments/Face Serums,95.0,1 oz / 30 mL,4245,4.0769,65,Skincare,Treatments,Face Serums,1,30,
KP ’Double’ Duty  ,DERMAdoctor,Bath & Body/Value & Gift Sets,72.0,4 oz/ 120 mL,3749,4.4278,187,Bath & Body,Value & Gift Sets,no info,4,120,
Kakadu C™ Intensive Vitamin C Peel Pads with Ferulic Acid & Vitamin E,DERMAdoctor,Skincare/Treatments/Facial Peels,78.0,30 x 0.06 oz/ 1.77 mL pre-moistened pads,6520,4.7778,45,Skincare,Treatments,Facial Peels,,,
MED e TATE antiperspirant wipes,DERMAdoctor,Bath & Body/Body Care/Deodorant & Antiperspirant,19.0,30 Packettes,5085,3.9352,324,Bath & Body,Body Care,Deodorant & Antiperspirant,,,
Kakadu C™ Vitamin C Brightening Kit,DERMAdoctor,Skincare/Value & Gift Sets,89.0,na,2561,4.4,5,Skincare,Value & Gift Sets,no info,,,
DD Cream Dermatologically Defining BB Cream Broad Spectrum SPF 30,DERMAdoctor,Makeup/Face/BB & CC Cream,40.0,1.3 oz,4316,3.4346,283,Makeup,Face,BB & CC Cream,1.3,,
Kakadu C™ Eye Soufflé,DERMAdoctor,Skincare/Eye Care/Eye Creams & Treatments,68.0,0.5 oz/ 15 mL,2937,3.7568,37,Skincare,Eye Care,Eye Creams & Treatments,0.5,15,
DERMAPORE Ultrasonic Pore Extractor & Serum Infuser,DERMAFLASH,Skincare/High Tech Tools/Anti-Aging,99.0,Green,7966,4.069,29,Skincare,High Tech Tools,Anti-Aging,,,
LUXE Anti-Aging Dermaplaning Exfoliation Device,DERMAFLASH,Tools & Brushes/High Tech Tools/Anti-Aging,199.0,Pink,15058,4.15,120,Tools & Brushes,High Tech Tools,Anti-Aging,,,
The Essentials Anti-Aging Exfoliation Replenishment Kit,DERMAFLASH,Skincare/Value & Gift Sets,29.0,Standard Size,1950,4.5455,11,Skincare,Value & Gift Sets,no info,,,
Flash & Glow Resurfacing Peel Pads,DERMAFLASH,Skincare/Treatments/Facial Peels,36.0,36 Pads,299,0.0,0,Skincare,Treatments,Facial Peels,,,
Daily Microfoliant Exfoliator,Dermalogica,Skincare/Cleansers/Exfoliators,15.0,2.6 oz/ 74g,21503,4.6914,256,Skincare,Cleansers,Exfoliators,2.6,,
Illuminate & Restore Duo,Dermalogica,Skincare/Value & Gift Sets,17.5,na,1922,4.0,3,Skincare,Value & Gift Sets,no info,,,
Special Cleansing Gel,Dermalogica,Skincare/Cleansers/Face Wash & Cleansers,39.0,8.4 oz/ 250 mL,8356,4.4161,161,Skincare,Cleansers,Face Wash & Cleansers,8.4,250,
Daily Microfoliant Exfoliator Mini,Dermalogica,Skincare/Mini Size,15.0,0.45 oz/ 13 g,18876,4.3607,61,Skincare,Mini Size,no info,0.45,,13
Precleanse Cleansing Oil,Dermalogica,Skincare/Cleansers/Face Wash & Cleansers,45.0,5.1 oz/ 150 mL,10916,4.4679,156,Skincare,Cleansers,Face Wash & Cleansers,5.1,150,
Active Moist Moisturizer,Dermalogica,Skincare/Moisturizers/Moisturizers,42.0,3.4 oz/ 100 mL,3749,4.7429,35,Skincare,Moisturizers,Moisturizers,3.4,100,
Dynamic Skin Recovery SPF50 Moisturizer,Dermalogica,Skincare/Sun Care/Face Sunscreen,73.0,1.7 oz/ 50 mL,4286,4.6579,114,Skincare,Sun Care,Face Sunscreen,1.7,50,
AGE Smart Phyto-Nature Firming Serum,Dermalogica,Skincare/Treatments/Face Serums,145.0,1.3 oz/ 40 mL,1087,4.4046,131,Skincare,Treatments,Face Serums,1.3,40,
Super Rich Repair Moisturizer,Dermalogica,Skincare/Moisturizers/Moisturizers,92.0,1.7 oz/ 50 mL,1499,4.422,109,Skincare,Moisturizers,Moisturizers,1.7,50,
MultiVitamin Power Recovery Mask,Dermalogica,Skincare/Masks/Face Masks,59.0,2.5 oz/ 75 mL,8794,4.2059,102,Skincare,Masks,Face Masks,2.5,75,
MultiVitamin Power Firm Eye Cream,Dermalogica,Skincare/Eye Care/Eye Creams & Treatments,65.0,0.5 oz/ 15 mL,4345,4.2069,29,Skincare,Eye Care,Eye Creams & Treatments,0.5,15,
Intensive Moisture Balance Moisturizer,Dermalogica,Skincare/Moisturizers/Moisturizers,50.0,1.7 oz/ 50 mL,1477,4.5472,106,Skincare,Moisturizers,Moisturizers,1.7,50,
ULTRA DEFINING GEL Strong Hold No-Crunch Styler,DevaCurl,Hair/Hair Styling & Treatments/Hair Styling Products,10.0,12 oz/ 355 mL,15934,3.9929,280,Hair,Hair Styling & Treatments,Hair Styling Products,12,355,
SUPERCREAM™ Coconut Curl Styler,DevaCurl,Hair/Hair Styling & Treatments/Hair Styling Products,15.0,5.1 oz/ 151 mL,23011,4.3016,378,Hair,Hair Styling & Treatments,Hair Styling Products,5.1,151,
DEVADRYER™ & DEVAFUSER™ Dryer & Diffuser Combo For All Curl Kind,DevaCurl,Hair/Hair Tools/Hair Dryers,159.0,na,8132,3.1842,38,Hair,Hair Tools,Hair Dryers,,,
One Condition® Original Daily Cream Conditioner,DevaCurl,Hair/Shampoo & Conditioner/Conditioner,24.0,32 oz/ 946 mL,14239,4.2595,262,Hair,Shampoo & Conditioner,Conditioner,32,946,
STYLING CREAM Touchable Curl Definer,DevaCurl,Hair/Hair Styling & Treatments/Hair Styling Products,28.0,5.1 oz/ 151 mL,14607,4.3,330,Hair,Hair Styling & Treatments,Hair Styling Products,5.1,151,
Double Take Curly,DevaCurl,Hair/Value & Gift Sets,92.0,na,1561,4.0,3,Hair,Value & Gift Sets,no info,,,
Melt into Moisture Matcha Butter Conditioning Mask,DevaCurl,Hair/Hair Styling & Treatments/Hair Masks,36.0,8 oz/ 236 mL,15446,4.1243,338,Hair,Hair Styling & Treatments,Hair Masks,8,236,
How to Quit Shampoo: The Original Cleanse & Condition Curl Kit,DevaCurl,Hair/Value & Gift Sets,35.0,na,12107,3.8817,93,Hair,Value & Gift Sets,no info,,,
One Condition® Decadence Ultra Moisturizing Milk Conditioner,DevaCurl,Hair/Shampoo & Conditioner/Conditioner,24.0,32 oz/ 946 mL,7860,4.1538,104,Hair,Shampoo & Conditioner,Conditioner,32,946,
WAVE MAKER™ Touchable Texture Whip,DevaCurl,Hair/Hair Styling & Treatments/Hair Styling Products,26.0,5 oz/ 148 mL,13158,4.1337,187,Hair,Hair Styling & Treatments,Hair Styling Products,5,148,
No-Poo Original Zero Lather Conditioning Cleanser,DevaCurl,Hair/Shampoo & Conditioner/Co Wash & No Poo,24.0,32 oz/ 946 mL,12123,4.0915,306,Hair,Shampoo & Conditioner,Co Wash & No Poo,32,946,
Leave-In Decadence™ Ultra Moisturizing Leave-In Conditioner,DevaCurl,Hair/Shampoo & Conditioner/Leave-In Conditioner,26.0,8 oz/ 236 mL,7330,3.657,172,Hair,Shampoo & Conditioner,Leave-In Conditioner,8,236,
Diamond File For Foot Calluses #20,Diamancel,Makeup/Nail,38.0,na,7622,4.5159,314,Makeup,Nail,no info,,,
Lip Glow Oil,Dior,Makeup/Lip/Lip Balm & Treatment,34.0,0.2 oz/ 6 mL,14613,3.9,10,Makeup,Lip,Lip Balm & Treatment,0.2,6,
Dior Lip Glow,Dior,Makeup/Lip/Lip Balm & Treatment,34.0, - light pink with gold shimmer,264096,4.3963,4900,Makeup,Lip,Lip Balm & Treatment,,,
Dior Airflash Spray Foundation,Dior,Makeup/Face/Foundation,62.0,2.3 oz/ 70 mL,130650,4.3956,3706,Makeup,Face,Foundation,2.3,70,
Rouge Dior Lipstick,Dior,Makeup/Lip/Lipstick,37.0,0.12 oz/ 3.4 g,70104,4.2965,290,Makeup,Lip,Lipstick,0.12,,3.4
BACKSTAGE Face & Body Foundation,Dior,Makeup/Face/Foundation,40.0,1.6 oz/ 50 mL,107317,4.3061,1846,Makeup,Face,Foundation,1.6,50,
Sauvage Eau de Parfum,Dior,Fragrance/Men/Cologne,95.0,2.0 oz/ 60 mL,7861,4.6667,69,Fragrance,Men,Cologne,2.0,60,
J'adore Eau de Parfum,Dior,Fragrance/Women/Perfume,75.0,1.7 oz/ 50 mL,45656,4.6245,972,Fragrance,Women,Perfume,1.7,50,
Sauvage Eau de Toilette,Dior,Fragrance/Men/Cologne,77.0,6.7 oz/ 200 mL,18094,4.7411,336,Fragrance,Men,Cologne,6.7,200,
Diorshow Mascara,Dior,Makeup/Eye/Mascara,29.5,0.33 oz/ 10 mL,44741,3.8062,1620,Makeup,Eye,Mascara,0.33,10,
Miss Dior Blooming Bouquet,Dior,Fragrance/Women/Perfume,38.0,1.7 oz/ 50 mL,43162,4.1659,615,Fragrance,Women,Perfume,1.7,50,
Dior Addict Lip Maximizer Plumping Gloss,Dior,Makeup/Lip/Lip Gloss,34.0,0.2 oz/ 6 mL,110023,4.3354,1461,Makeup,Lip,Lip Gloss,0.2,6,
Dior Forever 24h* Wear High Perfection Skin-Caring Matte Foundation,Dior,Makeup/Face/Foundation,52.0,1 oz/ 30 mL,23456,4.3435,949,Makeup,Face,Foundation,1,30,
Liquid Multi-Vitamin Supplement,DL.MD,Skincare/Wellness/Beauty Supplements,45.0,6.7 oz/ 200 mL,1424,5.0,14,Skincare,Wellness,Beauty Supplements,6.7,200,
Light Blue Eau de Toilette,DOLCE&GABBANA,Fragrance/Women/Perfume,29.0,3.3 oz/ 100 mL,76298,4.584,2820,Fragrance,Women,Perfume,3.3,100,
Light Blue Pour Homme Eau de Toilette,DOLCE&GABBANA,Fragrance/Men/Cologne,56.0,4.2 oz/ 125 mL,8145,4.7546,379,Fragrance,Men,Cologne,4.2,125,
Light Blue Mini Duo Set,DOLCE&GABBANA,Fragrance/Value & Gift Sets/Perfume Gift Sets,20.0,2 x 0.15 oz/ 4.5 mL,9243,4.3846,26,Fragrance,Value & Gift Sets,Perfume Gift Sets,,,
K by Dolce & Gabbana Gift Set,DOLCE&GABBANA,Fragrance/Value & Gift Sets/Cologne Gift Sets,94.0,2 x 3.3 oz/ 100 mL,313,0.0,0,Fragrance,Value & Gift Sets,Cologne Gift Sets,,,
The One For Men,DOLCE&GABBANA,Fragrance/Men/Cologne,70.0,5.1 oz/ 150 mL,5205,4.7514,358,Fragrance,Men,Cologne,5.1,150,
Light Blue Eau Intense,DOLCE&GABBANA,Fragrance/Women/Perfume,64.0,3.3 oz/ 100 mL,12903,4.5,118,Fragrance,Women,Perfume,3.3,100,
K by Dolce & Gabbana,DOLCE&GABBANA,Men,72.0,1.6 oz/ 50 mL,1065,5.0,3,Men,no info,no info,1.6,50,
Dolce Eau de Parfum,DOLCE&GABBANA,Fragrance/Women/Perfume,76.0,2.5 oz/ 75 mL,15807,4.3198,369,Fragrance,Women,Perfume,2.5,75,
3 L’IMPERATRICE Eau de Toilette,DOLCE&GABBANA,Fragrance/Women/Perfume,80.0,3.3 oz/ 100 mL,17530,4.6142,832,Fragrance,Women,Perfume,3.3,100,
Dolce Garden,DOLCE&GABBANA,Fragrance/Women/Perfume,29.0,2.5 oz/ 75 mL,8063,4.73,100,Fragrance,Women,Perfume,2.5,75,
The One,DOLCE&GABBANA,Fragrance/Women/Perfume,76.0,2.5 oz/ 75 mL,20076,4.594,840,Fragrance,Women,Perfume,2.5,75,
The Only One Eau de Parfum,DOLCE&GABBANA,Fragrance/Women/Perfume,29.0,1.6 oz/ 50 mL,6403,4.4167,72,Fragrance,Women,Perfume,1.6,50,
Latte Eyeshadow Palette,DOMINIQUE COSMETICS,Makeup/Eye/Eye Palettes,42.0,na,14033,4.8072,166,Makeup,Eye,Eye Palettes,,,
Celestial Storm Palette,DOMINIQUE COSMETICS,Makeup/Eye/Eye Palettes,44.0,na,2918,3.5833,24,Makeup,Eye,Eye Palettes,,,
Berries & Cream Eyeshadow Palette,DOMINIQUE COSMETICS,Makeup/Eye/Eye Palettes,44.0,na,8048,4.6542,107,Makeup,Eye,Eye Palettes,,,
Lemonade Lip Gloss,DOMINIQUE COSMETICS,Makeup/Lip/Lip Gloss,17.0, - warm beige,11170,4.381,84,Makeup,Lip,Lip Gloss,,,
Sweater Weather Set,DOMINIQUE COSMETICS,Makeup/Value & Gift Sets,29.0,na,1467,4.7,10,Makeup,Value & Gift Sets,no info,,,
Prisma Glow Highlight Palette,DOMINIQUE COSMETICS,Makeup/Face/Highlighter,36.0,na,1915,4.2,15,Makeup,Face,Highlighter,,,
Rustic Glam Eyeshadow Palette,DOMINIQUE COSMETICS,Makeup/Eye/Eye Palettes,44.0,12 x 0.5 oz/ 1.4 g,4587,4.1961,51,Makeup,Eye,Eye Palettes,,,
Berries & Cream Liquid Lipstick,DOMINIQUE COSMETICS,Makeup/Lip/Liquid Lipstick,18.0, - vibrant pink,2056,2.9333,15,Makeup,Lip,Liquid Lipstick,,,
Cashmere Mist Deodorant,Donna Karan,Fragrance/Women/Bath & Shower,27.0,1.7 oz/ 50 g,18142,4.5174,746,Fragrance,Women,Bath & Shower,1.7,,50
Cashmere Mist Eau de Parfum,Donna Karan,Fragrance/Women/Perfume,70.0,1.7 oz/ 50 mL,6426,4.5593,236,Fragrance,Women,Perfume,1.7,50,
Cashmere Mist Body Gift Set,Donna Karan,Fragrance/Value & Gift Sets/Perfume Gift Sets,32.0,na,669,0.0,0,Fragrance,Value & Gift Sets,Perfume Gift Sets,,,
Cashmere Mist Eau de Toilette,Donna Karan,Fragrance/Women/Perfume,80.0,3.4 oz/ 100 mL,3863,4.5685,394,Fragrance,Women,Perfume,3.4,100,
Cashmere Mist Travel Spray,Donna Karan,Fragrance/Women/Rollerballs & Travel Size,30.0,0.27 oz/ 7 mL,748,5.0,2,Fragrance,Women,Rollerballs & Travel Size,0.27,7,
Cashmere Mist Body Lotion,Donna Karan,Fragrance/Women/Lotions & Oils,56.0,6.7 oz/ 200 mL,1098,4.9091,11,Fragrance,Women,Lotions & Oils,6.7,200,
Cashmere Mist Body Creme ,Donna Karan,Fragrance/Women/Lotions & Oils,58.0,6.7 oz/ 200 mL,891,4.8333,6,Fragrance,Women,Lotions & Oils,6.7,200,
Cashmere Mist Favorites Set,Donna Karan,Fragrance/Value & Gift Sets/Perfume Gift Sets,120.0,na,278,5.0,1,Fragrance,Value & Gift Sets,Perfume Gift Sets,,,
Gloss+ Semi-permanent Hair Color and Deep Conditioner,dpHUE,Hair/Hair Styling & Treatments/Scalp & Hair Treatments,35.0,6.5 oz/ 192 mL,16195,3.821,162,Hair,Hair Styling & Treatments,Scalp & Hair Treatments,6.5,192,
Apple Cider Vinegar Hair Rinse,dpHUE,Hair/Hair Styling & Treatments/Scalp & Hair Treatments,15.0,8.5 oz/ 250 mL,26650,4.0587,715,Hair,Hair Styling & Treatments,Scalp & Hair Treatments,8.5,250,
Apple Cider Vinegar Scalp Scrub & Hair Rinse Duo,dpHUE,Hair/Value & Gift Sets,50.0,na,8657,4.68,25,Hair,Value & Gift Sets,no info,,,
Root Touch-up Kit,dpHUE,Hair/Hair Styling & Treatments/Scalp & Hair Treatments,30.0,Dark Blonde,3055,4.1628,43,Hair,Hair Styling & Treatments,Scalp & Hair Treatments,,,
Cool Brunette Shampoo,dpHUE,Hair/Shampoo & Conditioner/Shampoo,26.0,8.5 oz/ 250 mL,1981,3.7857,14,Hair,Shampoo & Conditioner,Shampoo,8.5,250,
Apple Cider Vinegar Scalp Scrub,dpHUE,Hair/Hair Styling & Treatments/Scalp & Hair Treatments,38.0,9 oz,6633,3.4744,78,Hair,Hair Styling & Treatments,Scalp & Hair Treatments,9,,
Apple Cider Vinegar Hair Rinse Mini,dpHUE,Hair/Mini Size,15.0,3 oz/ 88 mL,0,4.8333,6,Hair,Mini Size,no info,3,88,
Apple Cider Vinegar Leave-In Hair Therapy,dpHUE,Hair/Hair Styling & Treatments/Scalp & Hair Treatments,30.0,6 oz/ 177 mL,6124,4.0638,47,Hair,Hair Styling & Treatments,Scalp & Hair Treatments,6,177,
Apple Cider Vinegar Hair Masque,dpHUE,Hair/Hair Styling & Treatments/Hair Masks,42.0,9 oz/ 266 mL,1662,4.4038,426,Hair,Hair Styling & Treatments,Hair Masks,9,266,
Cool Brunette Conditioner,dpHUE,Hair/Shampoo & Conditioner/Conditioner,26.0,6.5 oz/ 192 mL,1213,3.75,8,Hair,Shampoo & Conditioner,Conditioner,6.5,192,
Cool Blonde Shampoo,dpHUE,Hair/Shampoo & Conditioner/Shampoo,26.0,8.5 oz/ 250 mL,5961,3.8472,72,Hair,Shampoo & Conditioner,Shampoo,8.5,250,
Cool Blonde Conditioner,dpHUE,Hair/Shampoo & Conditioner/Conditioner,26.0,6.5 oz/ 192 mL,2934,3.7895,19,Hair,Shampoo & Conditioner,Conditioner,6.5,192,
No Worries Hydrating Face Moisturizer,Dr Roebuck's,Skincare/Moisturizers/Moisturizers,45.0,1.69 oz/ 50 mL,4588,4.1955,220,Skincare,Moisturizers,Moisturizers,1.69,50,
Down Under Collagen Boosting Eye Treatment,Dr Roebuck's,Skincare/Eye Care/Eye Creams & Treatments,38.0,0.5 oz/ 15 mL,7470,3.7021,94,Skincare,Eye Care,Eye Creams & Treatments,0.5,15,
Lifesaver Skin Brightening Toner,Dr Roebuck's,Skincare/Cleansers/Toners,28.0,3.38 oz/ 100 mL,3070,4.5714,14,Skincare,Cleansers,Toners,3.38,100,
Uluru Purifying Mask,Dr Roebuck's,Skincare/Masks/Face Masks,28.0,1.69 oz/ 50 mL,3626,4.7895,19,Skincare,Masks,Face Masks,1.69,50,
Byron 2-in-1 Mask + Scrub,Dr Roebuck's,Skincare/Cleansers/Exfoliators,30.0,1.69 oz/ 50 mL,3966,4.4444,72,Skincare,Cleansers,Exfoliators,1.69,50,
Daintree AHA Brightening Mask,Dr Roebuck's,Skincare/Masks/Face Masks,28.0,1.69 oz/ 50 mL,2440,4.7857,14,Skincare,Masks,Face Masks,1.69,50,
Ningaloo Copper Peptide Firming Serum,Dr Roebuck's,Skincare/Treatments/Face Serums,68.0,1.01 oz/ 30 mL,1347,3.4,5,Skincare,Treatments,Face Serums,1.01,30,
Perky Collagen Boosting Serum,Dr Roebuck's,Skincare/Treatments/Face Serums,60.0,1 oz/ 30 mL,2172,3.9444,36,Skincare,Treatments,Face Serums,1,30,
Tama Healing Mask,Dr Roebuck's,Skincare/Masks/Face Masks,28.0,1.69 oz/ 50 mL,2719,4.1429,14,Skincare,Masks,Face Masks,1.69,50,
True Blue Hydrating Serum,Dr Roebuck's,Skincare/Treatments/Face Serums,60.0,1 oz/ 30 mL,1684,4.4762,21,Skincare,Treatments,Face Serums,1,30,
Surf Chaser Reverse Aging Serum,Dr Roebuck's,Skincare/Treatments/Face Serums,60.0,1 oz/ 30 mL,718,3.875,16,Skincare,Treatments,Face Serums,1,30,
Noosa Nourishing Crème Cleanser,Dr Roebuck's,Skincare/Cleansers/Face Wash & Cleansers,25.0,3.38 oz/ 100 mL,1135,4.1429,35,Skincare,Cleansers,Face Wash & Cleansers,3.38,100,
Advent Calendar,Dr. Barbara Sturm,Skincare/Value & Gift Sets,495.0,na,633,3.8,5,Skincare,Value & Gift Sets,no info,,,
Hyaluronic Serum,Dr. Barbara Sturm,Skincare/Treatments/Face Serums,300.0,1 oz/ 30 mL,1806,2.6222,90,Skincare,Treatments,Face Serums,1,30,
Winter Essentials Kit,Dr. Barbara Sturm,Skincare/Value & Gift Sets,215.0,na,415,5.0,1,Skincare,Value & Gift Sets,no info,,,
Face Cream,Dr. Barbara Sturm,Skincare/Moisturizers/Moisturizers,215.0,1.69 oz/ 50 mL,1152,4.6,5,Skincare,Moisturizers,Moisturizers,1.69,50,
Super Anti-Aging Serum,Dr. Barbara Sturm,Skincare/Treatments/Face Serums,350.0,1 oz/ 30 mL,1246,3.2,10,Skincare,Treatments,Face Serums,1,30,
Cleanser,Dr. Barbara Sturm,Skincare/Cleansers/Face Wash & Cleansers,70.0,5 oz/ 150 mL,1269,4.7,10,Skincare,Cleansers,Face Wash & Cleansers,5,150,
Glow Drops,Dr. Barbara Sturm,Skincare/Treatments/Face Serums,145.0,1 oz/ 30 mL,2589,3.1667,12,Skincare,Treatments,Face Serums,1,30,
Anti-Pollution Drops,Dr. Barbara Sturm,Skincare/Treatments/Face Serums,145.0,1 oz/ 30 mL,1436,5.0,5,Skincare,Treatments,Face Serums,1,30,
Calming Serum,Dr. Barbara Sturm,Skincare/Treatments/Face Serums,250.0,1 oz/ 30 mL,810,3.8333,6,Skincare,Treatments,Face Serums,1,30,
Discovery Kit,Dr. Barbara Sturm,Skincare/Value & Gift Sets,110.0,na,2178,2.5,4,Skincare,Value & Gift Sets,no info,,,
Face Cream Light,Dr. Barbara Sturm,Skincare/Moisturizers/Moisturizers,205.0,1.69 oz/ 50 mL,256,5.0,1,Skincare,Moisturizers,Moisturizers,1.69,50,
Flight Essentials Kit,Dr. Barbara Sturm,Skincare/Value & Gift Sets,225.0,na,1179,3.0,2,Skincare,Value & Gift Sets,no info,,,
pores no more® pore refiner primer,Dr. Brandt Skincare,Makeup/Face/Face Primer,22.0,1 oz,94149,4.2594,3115,Makeup,Face,Face Primer,1,,
microdermabrasion age defying exfoliator,Dr. Brandt Skincare,Skincare/Cleansers/Exfoliators,79.0,2 oz,43135,4.6608,1247,Skincare,Cleansers,Exfoliators,2,,
needles no more® NO MORE BAGGAGE™ eye de-puffing gel,Dr. Brandt Skincare,Skincare/Eye Care/Eye Creams & Treatments,42.0,0.5 oz/ 15 g,21901,3.6741,1215,Skincare,Eye Care,Eye Creams & Treatments,0.5,,15
needles no more® Neck Sculpting Cream,Dr. Brandt Skincare,Skincare/Moisturizers/Decollete & Neck Creams,95.0,1.7 oz/ 50 g,3343,3.9565,23,Skincare,Moisturizers,Decollete & Neck Creams,1.7,,50
